date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2021-01-08 00:00:00+05:30,4167953.2100,82479.0600,4085474.1500,3313865.1900,1000000.0000,0.0000,771608.9600,2396344.2500,3167953.2100,4167953.2100,0.0000,0.0000,85913.1000,2.9400,0.9800,12250774.1500,4085474.1500,8168124.1500,4082650.0000,2,1,0.0210,3.1680,0.5666,0.0000,3.8846,0.4980,1374931.1044,0.0138,0.006619393944753755,0.09858032751741405
2021-01-11 00:00:00+05:30,4273875.7100,35390.6600,4238485.0500,3371773.0400,1000000.0000,0.0000,866712.0100,2407163.7000,3273875.7100,4273875.7100,0.0000,0.0000,105922.5000,2.9200,0.9900,12490577.0500,4238485.0500,8364531.0500,4126046.0000,2,1,0.0254,3.2739,0.5664,0.0000,4.1277,0.4987,1388269.2944,0.0097,0.0076895331988990024,0.08579035410453786
2021-01-12 00:00:00+05:30,4284647.1600,8699.2100,4275947.9500,3409251.0100,1000000.0000,0.0000,866696.9400,2417950.2200,3284647.1600,4284647.1600,0.0000,0.0000,10771.4500,2.9300,1.0000,12569151.9500,4275947.9500,8422549.9500,4146602.0000,2,1,0.0025,3.2846,0.5660,0.0000,4.4744,0.4920,1397059.1759,0.0063,0.00780272850799609,0.08303619107133807
2021-01-13 00:00:00+05:30,4944998.9100,43495.6100,4901503.3000,3384525.8400,1000000.0000,0.0000,1516977.4600,2428021.4500,3944998.9100,4944998.9100,0.0000,0.0000,660351.7500,2.6600,0.9900,13172666.7000,4901503.3000,9037085.0000,4135581.7000,2,1,0.1541,3.9450,0.5726,0.0000,4.9719,0.5745,1395482.3651,-0.0011,0.0121459430074969,-0.2802364038589396
2021-01-14 00:00:00+05:30,4998297.1600,22207.9600,4976089.2000,3417577.5600,1000000.0000,0.0000,1558511.6400,2439785.5200,3998297.1600,4998297.1600,0.0000,0.0000,53298.2500,2.6700,1.0000,13341353.4000,4976089.2000,9158721.3000,4182632.1000,2,1,0.0108,3.9983,0.5723,0.0000,5.0156,0.5744,1399239.8717,0.0027,0.012285943212703872,-0.26845602665724694
2021-01-15 00:00:00+05:30,4761087.5100,2445.7600,4758641.7500,3439094.0100,1000000.0000,0.0000,1319547.7400,2441539.7700,3761087.5100,4761087.5100,0.0000,0.0000,-237209.6500,2.7300,1.0000,12980321.7500,4758641.7500,8869481.7500,4110840.0000,2,1,-0.0475,3.7611,0.5726,-0.0475,5.0552,0.5728,1383605.9602,-0.0112,0.010728680431008948,-0.08118412341621437
2021-01-18 00:00:00+05:30,4948358.4600,102275.4600,4846083.0000,3686816.6600,1000000.0000,0.0000,1159266.3400,2789092.1200,3948358.4600,4948358.4600,0.0000,0.0000,187270.9500,0.9800,0.9800,4846083.0000,4846083.0000,4846083.0000,0.0000,1,0,0.0393,3.9484,0.5727,-0.0100,5.1547,0.5752,1364032.4181,-0.0141,0.012497862526566388,-0.18514661456976853
2021-01-19 00:00:00+05:30,5380970.1100,6417.7100,5374552.4000,3783976.7000,1000000.0000,0.0000,1590575.7000,2790394.4100,4380970.1100,5380970.1100,0.0000,0.0000,432611.6500,1.0000,1.0000,5374552.4000,5374552.4000,5374552.4000,0.0000,3,0,0.0874,4.3810,0.5745,0.0000,5.3647,0.5940,1392443.7692,0.0208,0.012799995299331719,0.06258635398712471
2021-01-20 00:00:00+05:30,5535421.0100,1080.7600,5534340.2500,3791070.9400,1000000.0000,0.0000,1743269.3100,2792151.7000,4535421.0100,5535421.0100,0.0000,0.0000,154450.9000,1.0000,1.0000,5534340.2500,5534340.2500,5534340.2500,0.0000,3,0,0.0287,4.5354,0.5744,0.0000,5.3539,0.5938,1401631.4480,0.0066,0.012581503624773211,0.09536211464804985
2021-01-21 00:00:00+05:30,5280235.5600,58036.2600,5222199.3000,5228288.5000,1000000.0000,0.0000,-6089.2000,4286324.7600,4280235.5600,5280235.5600,0.0000,0.0000,-255185.4500,0.9900,0.9900,5222199.3000,5222199.3000,5222199.3000,0.0000,2,0,-0.0461,4.2802,0.5746,-0.0461,5.0010,0.6043,1402393.4934,0.0005,0.01121479827251756,0.12884563797824022
2021-01-22 00:00:00+05:30,5227477.5100,1574279.5600,3653197.9500,3675333.0000,1000000.0000,0.0000,-22135.0500,4249612.5600,4227477.5100,5227477.5100,0.0000,0.0000,-52758.0500,0.7000,0.7000,3653197.9500,3653197.9500,3653197.9500,0.0000,1,0,-0.0100,4.2275,0.5742,-0.0556,5.0499,0.6033,1377126.1784,-0.0180,0.011144832992574974,0.1473501068581568
2021-01-25 00:00:00+05:30,5222231.0600,5222231.0600,0.0000,0.0000,1000000.0000,0.0000,0.0000,4222231.0600,4222231.0600,5222231.0600,0.0000,0.0000,-5246.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0010,4.2222,0.5738,-0.0566,4.9685,0.6039,1365733.8401,-0.0083,0.011273229304134097,0.1992959674826137
2021-01-27 00:00:00+05:30,5203200.0600,104029.0600,5099171.0000,5118178.6300,1000000.0000,0.0000,-19007.6300,4222207.6900,4203200.0600,5203200.0600,0.0000,0.0000,-19031.0000,0.9800,0.9800,5099171.0000,5099171.0000,5099171.0000,0.0000,1,0,-0.0036,4.2032,0.5734,-0.0600,4.4730,0.5812,1338539.8444,-0.0199,0.01094144309045237,0.24380072603446898
2021-01-28 00:00:00+05:30,5177247.4100,5177247.4100,0.0000,0.0000,1000000.0000,0.0000,0.0000,4177247.4100,4177247.4100,5177247.4100,0.0000,0.0000,-25952.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0050,4.1772,0.5730,-0.0647,4.6271,0.5780,1324688.8315,-0.0103,0.009000244652818123,0.3764429278391429
2021-01-29 00:00:00+05:30,5037755.3600,103945.3600,4933810.0000,5073295.1200,1000000.0000,0.0000,-139485.1200,4177240.4800,4037755.3600,5037755.3600,0.0000,0.0000,-139492.0500,0.9800,0.9800,4933810.0000,4933810.0000,4933810.0000,0.0000,1,0,-0.0269,4.0378,0.5728,-0.0899,4.2989,0.5831,1309658.8050,-0.0113,0.008865132433033107,0.4237976576442495
2021-02-01 00:00:00+05:30,5396710.1600,12981.0600,5383729.1000,5164265.4300,1000000.0000,0.0000,219463.6700,4177246.4900,4396710.1600,5396710.1600,0.0000,0.0000,358954.8000,1.0000,1.0000,5383729.1000,5383729.1000,5383729.1000,0.0000,2,0,0.0713,4.3967,0.5739,-0.0251,4.7031,0.5961,1374207.4009,0.0493,0.00870052713897475,0.6482361493267044
2021-02-02 00:00:00+05:30,5625953.1100,112446.6600,5513506.4500,5066683.4800,1000000.0000,0.0000,446822.9700,4179130.1400,4625953.1100,5625953.1100,0.0000,0.0000,229242.9500,0.9800,0.9800,5513506.4500,5513506.4500,5513506.4500,0.0000,1,0,0.0425,4.6260,0.5740,0.0000,5.2858,0.5917,1406198.9274,0.0233,0.009063432701647046,0.7082900590281042
2021-02-03 00:00:00+05:30,5631363.9600,114166.3600,5517197.6000,5065230.4600,1000000.0000,0.0000,451967.1400,4179396.8200,4631363.9600,5631363.9600,0.0000,0.0000,5410.8500,0.9800,0.9800,5517197.6000,5517197.6000,5517197.6000,0.0000,1,0,0.0010,4.6314,0.5736,0.0000,5.3625,0.5906,1417078.4427,0.0077,0.009592817331519983,0.7221740572949109
2021-02-04 00:00:00+05:30,5882976.3100,11987.5600,5870988.7500,5168495.4900,1000000.0000,0.0000,702493.2600,4180483.0500,4882976.3100,5882976.3100,0.0000,0.0000,251612.3500,1.0000,1.0000,5870988.7500,5870988.7500,5870988.7500,0.0000,2,0,0.0447,4.8830,0.5738,0.0000,5.7184,0.5926,1427167.1563,0.0071,0.01035835404046332,0.7959108252731756
2021-02-05 00:00:00+05:30,5973787.3100,119760.3100,5854027.0000,5060262.1900,1000000.0000,0.0000,793764.8100,4180022.5000,4973787.3100,5973787.3100,0.0000,0.0000,90811.0000,0.9800,0.9800,5854027.0000,5854027.0000,5854027.0000,0.0000,1,0,0.0154,4.9738,0.5735,0.0000,5.8804,0.5913,1432007.8217,0.0034,0.010761501705686705,0.8205813194988517
2021-02-08 00:00:00+05:30,6274880.4100,6241925.9100,32954.5000,-1060785.3100,1000000.0000,0.0000,1093739.8100,4181140.6000,5274880.4100,6274880.4100,0.0000,0.0000,301093.1000,1.9500,0.0100,12261874.3000,32954.5000,6147414.4000,6114459.9000,1,1,0.0504,5.2749,0.5739,0.0000,6.2767,0.5940,1450066.8587,0.0126,0.011472830524180407,0.9019563641864665
2021-02-09 00:00:00+05:30,6269122.3600,8681.2100,6260441.1500,5144812.7700,1000000.0000,0.0000,1115628.3800,4153493.9800,5269122.3600,6269122.3600,0.0000,0.0000,-5758.0500,1.0000,1.0000,6260441.1500,6260441.1500,6260441.1500,0.0000,2,0,-0.0009,5.2691,0.5735,-0.0009,6.5620,0.5873,1448422.9495,-0.0011,0.011686569178162437,0.9507994478418209
2021-02-10 00:00:00+05:30,6475294.7100,6408607.7100,66687.0000,-1258337.8100,1000000.0000,0.0000,1325024.8100,4150269.9000,5475294.7100,6475294.7100,0.0000,0.0000,206172.3500,1.9500,0.0100,12630069.0000,66687.0000,6348378.0000,6281691.0000,1,1,0.0329,5.4753,0.5734,0.0000,6.8198,0.5872,1451030.1990,0.0018,0.01274085612034988,0.9876951724784253
2021-02-11 00:00:00+05:30,6458810.0100,128752.4100,6330057.6000,4987746.0900,1000000.0000,0.0000,1342311.5100,4116498.5000,5458810.0100,6458810.0100,0.0000,0.0000,-16484.7000,0.9800,0.9800,6330057.6000,6330057.6000,6330057.6000,0.0000,1,0,-0.0025,5.4588,0.5730,-0.0025,6.8241,0.5871,1455195.0884,0.0029,0.012649889591346676,0.977570538748467
2021-02-12 00:00:00+05:30,6966934.0600,6797840.7600,169093.3000,-1679412.3200,1000000.0000,0.0000,1848505.6200,4118428.4400,5966934.0600,6966934.0600,0.0000,0.0000,508124.0500,1.9400,0.0200,13508244.2000,169093.3000,6838668.7500,6669575.4500,1,1,0.0787,5.9669,0.5744,0.0000,6.8545,0.5923,1453824.3653,-0.0009,0.014139427568740898,0.9446764026172043
2021-02-15 00:00:00+05:30,7362996.5600,3356844.3600,4006152.2000,1758128.5800,1000000.0000,0.0000,2248023.6200,4114972.9400,6362996.5600,7362996.5600,0.0000,0.0000,396062.5000,2.5400,0.5400,18710002.2000,4006152.2000,11358077.2000,7351925.0000,2,1,0.0568,6.3630,0.5749,0.0000,7.2220,0.5967,1469980.6853,0.0111,0.014046136372551114,0.9310425277863442
2021-02-16 00:00:00+05:30,7767001.9100,155775.6100,7611226.3000,4964677.5700,1000000.0000,0.0000,2646548.7300,4120453.1800,6767001.9100,7767001.9100,0.0000,0.0000,404005.3500,2.9500,0.9800,22932433.7000,7611226.3000,15271830.0000,7660603.7000,2,1,0.0549,6.7670,0.5754,0.0000,7.7384,0.5969,1468303.2270,-0.0011,0.015123691082922178,0.9156791926727564
2021-02-17 00:00:00+05:30,7683591.3100,7722768.9100,-39177.6000,-2663680.9200,1000000.0000,0.0000,2624503.3200,4059087.9900,6683591.3100,7683591.3100,0.0000,0.0000,-83410.6000,1.9800,-0.0100,15195957.6000,-39177.6000,7578390.0000,7617567.6000,1,1,-0.0107,6.6836,0.5751,-0.0107,7.5962,0.5993,1456791.0702,-0.0078,0.01522278418093175,0.8963935460662938
2021-02-18 00:00:00+05:30,7941922.1100,7947957.9100,-6035.8000,-2861337.0100,1000000.0000,0.0000,2855301.2100,4086620.9000,6941922.1100,7941922.1100,0.0000,0.0000,258330.8000,1.9700,-0.0000,15619628.2000,-6035.8000,7806796.2000,7812832.0000,1,1,0.0336,6.9419,0.5750,0.0000,7.5087,0.5960,1449319.1916,-0.0051,0.015901752529944344,0.8819211296555877
2021-02-19 00:00:00+05:30,7766581.4100,7427300.8100,339280.6000,-2307336.9200,1000000.0000,0.0000,2646617.5200,4119963.8900,6766581.4100,7766581.4100,0.0000,0.0000,-175340.7000,1.9200,0.0400,14946549.4000,339280.6000,7642915.0000,7303634.4000,1,1,-0.0221,6.7666,0.5748,-0.0221,7.2842,0.6007,1438224.0030,-0.0077,0.01483067257760815,0.9062520050061075
2021-02-22 00:00:00+05:30,7869207.4100,7804178.8100,65028.6000,-2524753.5300,1000000.0000,0.0000,2589782.1300,4279425.2800,6869207.4100,7869207.4100,0.0000,0.0000,102626.0000,1.9700,0.0100,15532978.8000,65028.6000,7799003.7000,7733975.1000,1,1,0.0132,6.8692,0.5745,-0.0092,7.5782,0.5958,1403529.3723,-0.0241,0.015615052410848712,0.8718084496312403
2021-02-23 00:00:00+05:30,7662131.8100,149319.0100,7512812.8000,5056159.4000,1000000.0000,0.0000,2456653.4000,4205478.4100,6662131.8100,7662131.8100,0.0000,0.0000,-207075.6000,0.9800,0.9800,7512812.8000,7512812.8000,7512812.8000,0.0000,1,0,-0.0263,6.6621,0.5743,-0.0352,7.6908,0.5924,1410675.3447,0.0051,0.015342395730782043,0.8096222802566091
2021-02-24 00:00:00+05:30,7691390.8600,154165.4600,7537225.4000,5052940.2800,1000000.0000,0.0000,2484285.1200,4207105.7400,6691390.8600,7691390.8600,0.0000,0.0000,29259.0500,0.9800,0.9800,7537225.4000,7537225.4000,7537225.4000,0.0000,1,0,0.0038,6.6914,0.5739,-0.0315,7.9105,0.5881,1416848.3913,0.0044,0.015949394637112674,0.8785990703468431
2021-02-25 00:00:00+05:30,8120410.3600,24323.7600,8096086.6000,5186292.6200,1000000.0000,0.0000,2909793.9800,4210616.3800,7120410.3600,8120410.3600,0.0000,0.0000,429019.5000,1.0000,1.0000,8096086.6000,8096086.6000,8096086.6000,0.0000,2,0,0.0558,7.1204,0.5744,0.0000,7.9102,0.5880,1447771.1372,0.0218,0.01673769829044753,0.8959907583754331
2021-02-26 00:00:00+05:30,7887634.6100,8110731.5600,-223096.9500,-2894642.4900,1000000.0000,0.0000,2671545.5400,4216089.0700,6887634.6100,7887634.6100,0.0000,0.0000,-232775.7500,2.0100,-0.0300,15892806.1500,-223096.9500,7834854.6000,8057951.5500,1,1,-0.0287,6.8876,0.5743,-0.0287,7.2314,0.5858,1392041.1792,-0.0385,0.01606597278194945,0.9106994642231442
2021-03-01 00:00:00+05:30,8209254.4600,8259174.4600,-49920.0000,-3013001.1800,1000000.0000,0.0000,2963081.1800,4246173.2800,7209254.4600,8209254.4600,0.0000,0.0000,321619.8500,1.9600,-0.0100,16094520.0000,-49920.0000,8022300.0000,8072220.0000,1,1,0.0408,7.2093,0.5744,0.0000,7.6475,0.5842,1417289.3232,0.0181,0.015277723804044727,0.9313422245656726
2021-03-02 00:00:00+05:30,8539356.9100,170268.6100,8369088.3000,5068416.9800,1000000.0000,0.0000,3300671.3200,4238685.5900,7539356.9100,8539356.9100,0.0000,0.0000,330102.4500,2.9300,0.9800,25037070.3000,8369088.3000,16703079.3000,8333991.0000,2,1,0.0402,7.5394,0.5745,0.0000,7.9266,0.5848,1432525.4375,0.0108,0.01601653667520412,0.9441898614313547
2021-03-03 00:00:00+05:30,9141695.3600,185684.3600,8956011.0000,5053839.1400,1000000.0000,0.0000,3902171.8600,4239523.5000,8141695.3600,9141695.3600,0.0000,0.0000,602338.4500,2.9600,0.9800,27078363.0000,8956011.0000,18017187.0000,9061176.0000,2,1,0.0705,8.1417,0.5755,0.0000,8.1517,0.5945,1460960.7523,0.0198,0.016840142259213764,1.0202590720989173
2021-03-04 00:00:00+05:30,8729940.2100,54083.3100,8675856.9000,5368521.9200,1000000.0000,0.0000,3307334.9800,4422605.2300,7729940.2100,8729940.2100,0.0000,0.0000,-411755.1500,2.9100,0.9900,25437108.3000,8675856.9000,17056482.6000,8380625.7000,2,1,-0.0450,7.7299,0.5757,-0.0450,7.7127,0.6069,1446285.3884,-0.0100,0.015920772884399213,1.078450567164836
2021-03-05 00:00:00+05:30,8627259.8100,113956.5100,8513303.3000,5330787.1000,1000000.0000,0.0000,3182516.2000,4444743.6100,7627259.8100,8627259.8100,0.0000,0.0000,-102680.4000,2.9000,0.9900,25008343.3000,8513303.3000,16760823.3000,8247520.0000,2,1,-0.0118,7.6273,0.5754,-0.0563,7.6584,0.6080,1434260.4086,-0.0083,0.01597253919544804,1.096681348832095
2021-03-08 00:00:00+05:30,8572233.5600,2726611.1600,5845622.4000,2695642.8400,1000000.0000,0.0000,3149979.5600,4422254.0000,7572233.5600,8572233.5600,0.0000,0.0000,-55026.2500,1.2800,0.6800,10970573.4000,5845622.4000,8408097.9000,2562475.5000,1,1,-0.0064,7.5722,0.5750,-0.0623,7.7686,0.6055,1434274.7868,0.0000,0.01610669328900074,1.1285003793909594
2021-03-09 00:00:00+05:30,8530863.6100,171412.5100,8359451.1000,5192534.7800,1000000.0000,0.0000,3166916.3200,4363947.2900,7530863.6100,8530863.6100,0.0000,0.0000,-41369.9500,0.9800,0.9800,8359451.1000,8359451.1000,8359451.1000,0.0000,1,0,-0.0048,7.5309,0.5746,-0.0668,7.7860,0.6052,1447282.2779,0.0091,0.016151491634975132,1.0930078007776332
2021-03-10 00:00:00+05:30,8488954.5600,8488954.5600,0.0000,0.0000,1000000.0000,0.0000,0.0000,7488954.5600,7488954.5600,8488954.5600,0.0000,0.0000,-41909.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0049,7.4890,0.5742,-0.0714,7.7933,0.6050,1453867.5000,0.0046,0.016144356022956358,1.086496796603326
2021-03-12 00:00:00+05:30,8307969.0100,167476.5100,8140492.5000,8321477.5100,1000000.0000,0.0000,-180985.0100,7488954.0200,7307969.0100,8307969.0100,0.0000,0.0000,-180985.5500,0.9800,0.9800,8140492.5000,8140492.5000,8140492.5000,0.0000,1,0,-0.0213,7.3080,0.5740,-0.0912,7.6606,0.6082,1439982.9379,-0.0096,0.016067171521072992,1.1183074052901993
2021-03-15 00:00:00+05:30,8323950.7100,167496.4600,8156454.2500,8321409.0600,1000000.0000,0.0000,-164954.8100,7488905.5200,7323950.7100,8323950.7100,0.0000,0.0000,15981.7000,0.9800,0.9800,8156454.2500,8156454.2500,8156454.2500,0.0000,1,0,0.0019,7.3240,0.5736,-0.0895,7.6598,0.6082,1430239.3014,-0.0068,0.016360178280996566,1.121176526292654
2021-03-16 00:00:00+05:30,8358843.3100,15559.3100,8343284.0000,8473346.2100,1000000.0000,0.0000,-130062.2100,7488905.5200,7358843.3100,8358843.3100,0.0000,0.0000,34892.6000,1.0000,1.0000,8343284.0000,8343284.0000,8343284.0000,0.0000,3,0,0.0042,7.3588,0.5732,-0.0856,7.8115,0.6055,1430536.4512,0.0002,0.01651633301097333,1.136077495417445
2021-03-17 00:00:00+05:30,8107517.1100,168325.1100,7939192.0000,8153115.9100,1000000.0000,0.0000,-213923.9100,7321441.0200,7107517.1100,8107517.1100,0.0000,0.0000,-251326.2000,0.9800,0.9800,7939192.0000,7939192.0000,7939192.0000,0.0000,1,0,-0.0301,7.1075,0.5731,-0.1131,7.5080,0.6127,1409649.6988,-0.0146,0.016525023509078085,1.1876091711280883
2021-03-18 00:00:00+05:30,7953328.4100,7953328.4100,0.0000,0.0000,1000000.0000,0.0000,0.0000,6953328.4100,6953328.4100,7953328.4100,0.0000,0.0000,-154188.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0190,6.9533,0.5728,-0.1300,6.9857,0.6111,1397811.6358,-0.0084,0.016355286431454456,1.208025714297606
2021-03-19 00:00:00+05:30,7953328.4100,7953328.4100,0.0000,0.0000,1000000.0000,0.0000,0.0000,6953328.4100,6953328.4100,7953328.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6.9533,0.5724,-0.1300,7.0227,0.6106,1412616.4036,0.0106,0.014037346326007267,1.4683128247856612
2021-03-22 00:00:00+05:30,8159902.9600,6178.8600,8153724.1000,7947149.5500,1000000.0000,0.0000,206574.5500,6953328.4100,7159902.9600,8159902.9600,0.0000,0.0000,206574.5500,1.0000,1.0000,8153724.1000,8153724.1000,8153724.1000,0.0000,2,0,0.0260,7.1599,0.5722,-0.1074,6.8136,0.5982,1413268.2160,0.0005,0.014782188665852503,1.5118815218654609
2021-03-23 00:00:00+05:30,8379551.5100,6178.8600,8373372.6500,7947149.5500,1000000.0000,0.0000,426223.1000,6953328.4100,7379551.5100,8379551.5100,0.0000,0.0000,219648.5500,1.0000,1.0000,8373372.6500,8373372.6500,8373372.6500,0.0000,2,0,0.0269,7.3796,0.5720,-0.0834,6.9277,0.5985,1419570.6665,0.0045,0.014187464053303702,1.471827680222121
2021-03-24 00:00:00+05:30,8085552.9600,3810299.0600,4275253.9000,4193348.8500,1000000.0000,0.0000,81905.0500,7003647.9100,7085552.9600,8085552.9600,0.0000,0.0000,-293998.5500,1.4300,0.5300,11548333.9000,4275253.9000,7911793.9000,3636540.0000,1,1,-0.0351,7.0856,0.5720,-0.1155,6.1583,0.5863,1395822.6495,-0.0167,0.014021995031958567,1.5288772410421185
2021-03-25 00:00:00+05:30,7956219.6100,15695307.6100,-7739088.0000,-7864429.4700,1000000.0000,0.0000,125341.4700,6830878.1400,6956219.6100,7956219.6100,0.0000,0.0000,-129333.3500,0.9700,-0.9700,7739088.0000,-7739088.0000,0.0000,7739088.0000,0,1,-0.0160,6.9562,0.5717,-0.1297,6.0246,0.5887,1375348.0726,-0.0147,0.01289640464109899,1.482810690440008
2021-03-26 00:00:00+05:30,7770001.4600,3544013.4600,4225988.0000,4275337.9700,1000000.0000,0.0000,-49349.9700,6819351.4300,6770001.4600,7770001.4600,0.0000,0.0000,-186218.1500,1.4100,0.5400,10965702.8000,4225988.0000,7595845.4000,3369857.4000,1,1,-0.0234,6.7700,0.5715,-0.1500,5.9036,0.5916,1391643.3819,0.0118,0.012359440419692252,1.4314433082243327
2021-03-30 00:00:00+05:30,8146556.0600,1724.0600,8144832.0000,7806268.8900,1000000.0000,0.0000,338563.1100,6807992.9500,7146556.0600,8146556.0600,0.0000,0.0000,376554.6000,1.0000,1.0000,8144832.0000,8144832.0000,8144832.0000,0.0000,2,0,0.0485,7.1466,0.5718,-0.1089,6.2996,0.5936,1423783.4833,0.0231,0.012853082779720021,1.4434352141214966
2021-03-31 00:00:00+05:30,8042937.2600,169527.2600,7873410.0000,7915545.1500,1000000.0000,0.0000,-42135.1500,7085072.4100,7042937.2600,8042937.2600,0.0000,0.0000,-103618.8000,0.9800,0.9800,7873410.0000,7873410.0000,7873410.0000,0.0000,1,0,-0.0127,7.0429,0.5715,-0.1202,5.9736,0.5953,1408173.5355,-0.0110,0.01305253850003404,1.45067124712069
2021-04-01 00:00:00+05:30,8062988.6600,1659.3600,8061329.3000,8083413.0500,1000000.0000,0.0000,-22083.7500,7085072.4100,7062988.6600,8062988.6600,0.0000,0.0000,20051.4000,1.0000,1.0000,8061329.3000,8061329.3000,8061329.3000,0.0000,2,0,0.0025,7.0630,0.5711,-0.1180,5.8561,0.5957,1424794.7510,0.0118,0.01241638735897737,1.4219701173299601
2021-04-05 00:00:00+05:30,8244491.3600,5327.3600,8239164.0000,8079783.7200,1000000.0000,0.0000,159380.2800,7085111.0800,7244491.3600,8244491.3600,0.0000,0.0000,181502.7000,1.0000,1.0000,8239164.0000,8239164.0000,8239164.0000,0.0000,2,0,0.0225,7.2445,0.5709,-0.0981,5.7332,0.5927,1404181.1847,-0.0145,0.013055333165554727,1.3870137284063653
2021-04-06 00:00:00+05:30,8314462.5100,1647.3600,8312815.1500,8083463.6900,1000000.0000,0.0000,229351.4600,7085111.0500,7314462.5100,8314462.5100,0.0000,0.0000,69971.1500,1.0000,1.0000,8312815.1500,8312815.1500,8312815.1500,0.0000,2,0,0.0085,7.3145,0.5706,-0.0905,5.6863,0.5927,1409021.8501,0.0034,0.012489076990113044,1.3775488164829288
2021-04-07 00:00:00+05:30,8592258.3300,136615.3300,8455643.0000,8083463.6900,1000000.0000,0.0000,372179.3100,7220079.0200,7592258.3300,8592258.3300,0.0000,0.0000,277795.8200,0.9800,0.9800,8455643.0000,8455643.0000,8455643.0000,0.0000,2,0,0.0334,7.5923,0.5706,-0.0601,5.6122,0.5899,1419474.8118,0.0074,0.012510647665640251,1.3877439811001697
2021-04-08 00:00:00+05:30,8642697.6800,587.1800,8642110.5000,8219682.2300,1000000.0000,0.0000,422428.2700,7220269.4000,7642697.6800,8642697.6800,0.0000,0.0000,50439.3500,1.0000,1.0000,8642110.5000,8642110.5000,8642110.5000,0.0000,2,0,0.0059,7.6427,0.5703,-0.0546,5.5051,0.5899,1426093.5830,0.0047,0.011748278333921008,1.3832417295963293
2021-04-09 00:00:00+05:30,8606376.4800,569.4800,8605807.0000,8219883.2400,1000000.0000,0.0000,385923.7600,7220452.7200,7606376.4800,8606376.4800,0.0000,0.0000,-36321.2000,1.0000,1.0000,8605807.0000,8605807.0000,8605807.0000,0.0000,2,0,-0.0042,7.6064,0.5700,-0.0586,5.2905,0.5903,1422326.4909,-0.0026,0.011698675028570579,1.398088910234616
2021-04-12 00:00:00+05:30,8633509.6300,174057.6300,8459452.0000,8055671.8900,1000000.0000,0.0000,403780.1100,7229729.5100,7633509.6300,8633509.6300,0.0000,0.0000,27133.1500,0.9800,0.9800,8459452.0000,8459452.0000,8459452.0000,0.0000,1,0,0.0032,7.6335,0.5696,-0.0556,5.2959,0.5903,1375966.3358,-0.0326,0.012299867765600605,1.3011257786240131
2021-04-13 00:00:00+05:30,8518586.1800,8518586.1800,0.0000,0.0000,1000000.0000,0.0000,0.0000,7518586.1800,7518586.1800,8518586.1800,0.0000,0.0000,-114923.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0133,7.5186,0.5693,-0.0682,4.7201,0.5133,1392357.4999,0.0119,0.011923225686681473,1.271326880767775
2021-04-15 00:00:00+05:30,8490904.8300,16841057.0800,-8350152.2500,-8322470.9000,1000000.0000,0.0000,-27681.3500,7518586.1800,7490904.8300,8490904.8300,0.0000,0.0000,-27681.3500,0.9800,-0.9800,8350152.2500,-8350152.2500,0.0000,8350152.2500,0,1,-0.0032,7.4909,0.5690,-0.0712,4.5996,0.5140,1398266.9459,0.0042,0.009231510574730012,1.2790599808612102
2021-04-16 00:00:00+05:30,8416237.4300,223302.8800,8192934.5500,8252784.1700,1000000.0000,0.0000,-59849.6200,7476087.0400,7416237.4300,8416237.4300,0.0000,0.0000,-74667.4000,0.9800,0.9700,8281852.1500,8192934.5500,8237393.3500,44458.8000,1,1,-0.0088,7.4162,0.5687,-0.0794,5.0366,0.5017,1398640.7795,0.0003,0.008961039476520398,1.2791967081265232
2021-04-19 00:00:00+05:30,8211471.8300,8211471.8300,0.0000,0.0000,1000000.0000,0.0000,0.0000,7211471.8300,7211471.8300,8211471.8300,0.0000,0.0000,-204765.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0243,7.2115,0.5685,-0.1018,4.4945,0.5028,1376757.1376,-0.0156,0.009435641388964527,1.2583501906833763
2021-04-20 00:00:00+05:30,8211471.8300,8211471.8300,0.0000,0.0000,1000000.0000,0.0000,0.0000,7211471.8300,7211471.8300,8211471.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,7.2115,0.5682,-0.1018,3.9785,0.4757,1368762.8505,-0.0058,0.008610501440049136,1.3138196789567842
