,open_dt,close_dt,symbol,amount,buy,sell,long,pnl,rt_returns,duration,returns
145,2018-12-21 10:16:00+05:30,2018-12-27 11:54:00+05:30,TATAELXSI,1127.0,1006.86,994.45,False,-13986.069999999963,-0.012325447430625875,6 days 01:38:00,
146,2018-12-21 12:16:00+05:30,2018-12-27 14:44:00+05:30,BRITANNIA,354.0,3104.11,3122.08,False,6361.379999999929,0.00578909896878648,6 days 02:28:00,-0.04132169562628443
147,2018-12-27 14:16:00+05:30,2019-01-01 13:25:00+05:30,ADANIENT,5745.0,166.88,156.02,True,-62390.69999999992,-0.06507670182166818,4 days 23:09:00,-0.06637197090457345
148,2018-12-31 14:16:00+05:30,2019-01-04 10:23:00+05:30,TATAELXSI,875.0,1028.65,998.2,True,-26643.75000000004,-0.029601905410003442,3 days 20:07:00,-0.029269814968519978
149,2019-01-04 10:16:00+05:30,2019-01-07 11:30:00+05:30,ADANIENT,5931.0,153.08,150.85,False,-13226.130000000108,-0.014567546380977384,3 days 01:14:00,-0.0012986054899551415
150,2019-01-03 13:16:00+05:30,2019-01-08 11:41:00+05:30,BRITANNIA,287.0,3121.1,3117.09,True,-1150.8699999999321,-0.0012848034346864131,4 days 22:25:00,
151,2019-01-07 11:16:00+05:30,2019-01-09 12:53:00+05:30,TATAELXSI,941.0,975.5,991.61,False,15159.510000000013,0.01651460789338802,2 days 01:37:00,0.017009500146554613
152,2019-01-09 13:16:00+05:30,2019-01-10 12:08:00+05:30,ADANIENT,5886.0,149.3,147.99,False,-7710.6600000000135,-0.00877427997320832,0 days 22:52:00,-0.008756169590238859
153,2019-01-11 12:16:00+05:30,2019-01-15 11:36:00+05:30,TATAELXSI,938.0,980.14,957.29,False,-21433.30000000002,-0.023312996102597613,3 days 23:20:00,
154,2019-01-11 13:16:00+05:30,2019-01-16 12:43:00+05:30,ADANIENT,6130.0,148.43,150.05,False,9930.600000000028,0.01091423566664424,4 days 23:27:00,
155,2019-01-16 12:43:00+05:30,2019-01-16 15:23:00+05:30,ADANIENT,5749.0,148.46,148.49,False,172.47000000000654,0.0002020746328977579,0 days 02:40:00,0.00019930451310955168
156,2019-01-16 14:16:00+05:30,2019-01-17 11:05:00+05:30,BRITANNIA,268.0,3189.93,3175.29,False,-3923.519999999966,-0.004589442401557361,0 days 20:49:00,-0.004533978334061296
157,2019-01-18 13:16:00+05:30,2019-01-23 11:25:00+05:30,BRITANNIA,284.0,3203.04,3152.8,False,-14268.159999999938,-0.01568509915580192,4 days 22:09:00,
158,2019-01-21 12:16:00+05:30,2019-01-24 10:40:00+05:30,TATAELXSI,908.0,978.14,943.5,True,-31453.119999999988,-0.03541415339317479,2 days 22:24:00,
159,2019-01-18 13:16:00+05:30,2019-01-25 11:59:00+05:30,ADANIENT,6625.0,142.65,145.92,False,21663.74999999988,0.02292323869610923,6 days 22:43:00,-0.03673563529199444
160,2019-01-25 12:16:00+05:30,2019-01-28 10:43:00+05:30,BRITANNIA,268.0,3240.54,3161.92,True,-21070.15999999997,-0.02426138853400973,2 days 22:27:00,0.048701222728847464
161,2019-01-25 12:16:00+05:30,2019-01-29 15:04:00+05:30,ADANIENT,7466.0,139.34,139.66,False,2389.119999999949,0.0022965408353666796,4 days 02:48:00,
162,2019-01-29 13:16:00+05:30,2019-01-30 10:43:00+05:30,BRITANNIA,271.0,3207.47,3168.73,False,-10498.53999999994,-0.012078055289683079,0 days 21:27:00,
163,2019-01-24 13:16:00+05:30,2019-02-01 13:03:00+05:30,TATAELXSI,1167.0,888.68,925.33,False,42770.550000000105,0.041240941621281106,7 days 23:47:00,-0.012189758278078115
164,2019-01-30 10:16:00+05:30,2019-02-01 13:26:00+05:30,ADANIENT,6598.0,140.35,137.76,False,-17088.82000000002,-0.018453865336658378,2 days 03:10:00,-0.01939838535942613
165,2019-02-01 14:16:00+05:30,2019-02-04 12:56:00+05:30,BRITANNIA,254.0,3223.67,3236.0,True,3131.8199999999815,0.0038248331870197405,2 days 22:40:00,
166,2019-02-04 14:16:00+05:30,2019-02-05 13:26:00+05:30,BRITANNIA,267.0,3267.58,3221.08,True,-12415.5,-0.014230715085782138,0 days 23:10:00,-0.014424909680639319
167,2019-02-04 11:16:00+05:30,2019-02-07 14:35:00+05:30,ADANIENT,8416.0,123.8,126.01,False,18599.360000000066,0.017851373182552567,3 days 03:19:00,0.021609607999492304
168,2019-02-06 12:16:00+05:30,2019-02-08 11:37:00+05:30,TATAELXSI,971.0,905.39,903.71,True,-1631.2799999999515,-0.0018555539601718047,1 days 23:21:00,-0.0018805843031964129
169,2019-02-08 11:16:00+05:30,2019-02-13 11:25:00+05:30,ADANIENT,8737.0,120.44,119.43,False,-8824.36999999992,-0.008385918299568175,5 days 00:09:00,
170,2019-02-12 13:16:00+05:30,2019-02-13 12:59:00+05:30,TATAELXSI,1019.0,886.01,891.33,False,5421.080000000051,0.006004446902405222,0 days 23:43:00,
171,2019-02-15 10:16:00+05:30,2019-02-15 12:54:00+05:30,ADANIENT,7506.0,119.63,117.62,True,-15087.059999999932,-0.016801805567165352,0 days 02:38:00,0.006019926116685979
172,2019-02-15 13:16:00+05:30,2019-02-18 14:33:00+05:30,ADANIENT,7654.0,118.7,117.76,True,-7194.759999999983,-0.007919123841617503,3 days 01:17:00,
173,2019-02-18 10:16:00+05:30,2019-02-20 11:40:00+05:30,TATAELXSI,1103.0,870.76,847.17,False,-26019.770000000037,-0.027091276585970915,2 days 01:24:00,
174,2019-02-08 11:16:00+05:30,2019-02-20 11:42:00+05:30,BRITANNIA,387.0,2911.72,3069.17,False,60933.1500000001,0.05407456760952299,12 days 00:26:00,-0.029964625537102278
175,2019-02-21 12:16:00+05:30,2019-02-26 10:17:00+05:30,TATAELXSI,16.0,905.39,878.56,True,-429.28000000000065,-0.02963363854250659,4 days 22:01:00,0.2160671442492739
176,2019-02-25 10:16:00+05:30,2019-02-27 13:16:00+05:30,BRITANNIA,5.0,3069.83,3040.4,True,-147.14999999999918,-0.00958685008616107,2 days 03:00:00,-0.00047708849941652644
177,2019-03-01 11:16:00+05:30,2019-03-14 13:23:00+05:30,TATAELXSI,52.0,932.53,950.16,True,916.7599999999998,0.018905557998134103,13 days 02:07:00,-0.0001535157244805555
178,2019-02-19 11:16:00+05:30,2019-03-14 13:32:00+05:30,ADANIENT,7311.0,118.36,143.73,True,185480.06999999992,0.21434606285907393,23 days 02:16:00,
179,2019-03-14 13:16:00+05:30,2019-03-15 12:39:00+05:30,BRITANNIA,324.0,3146.5,3130.93,True,-5044.680000000053,-0.004948355315429895,0 days 23:23:00,-0.004834328319419218
180,2019-03-15 13:16:00+05:30,2019-03-25 14:57:00+05:30,TATAELXSI,1061.0,972.11,965.64,True,-6864.670000000029,-0.006655625392188155,10 days 01:41:00,
181,2019-03-25 10:16:00+05:30,2019-03-26 11:41:00+05:30,ADANIENT,7668.0,137.39,135.86,False,-11732.03999999979,-0.011136181672610618,1 days 01:25:00,
182,2019-03-20 11:16:00+05:30,2019-03-29 10:34:00+05:30,BRITANNIA,366.0,3100.96,3100.95,False,-3.66000000007989,-3.2248078015254237e-06,8 days 23:18:00,-0.011530196643727455
183,2019-03-29 14:16:00+05:30,2019-04-04 13:30:00+05:30,TATAELXSI,1113.0,975.31,964.83,True,-11664.239999999894,-0.010745301493883898,5 days 23:14:00,0.03644258048270182
184,2019-04-02 13:16:00+05:30,2019-04-04 13:55:00+05:30,BRITANNIA,380.0,3020.15,2988.28,False,-12110.599999999959,-0.010552456003840832,2 days 00:39:00,
185,2019-03-27 10:16:00+05:30,2019-04-08 13:20:00+05:30,ADANIENT,7505.0,139.72,144.66,True,37074.69999999998,0.035356427139994255,12 days 03:04:00,-0.011316294784237037
186,2019-04-10 11:16:00+05:30,2019-04-11 14:43:00+05:30,TATAELXSI,1051.0,972.78,959.44,True,-14020.339999999915,-0.01371327535516758,1 days 03:27:00,0.0015761105991011237
187,2019-04-11 12:16:00+05:30,2019-04-12 10:31:00+05:30,ADANIENT,7244.0,143.17,140.6,False,-18617.07999999995,-0.01795068799329464,0 days 22:15:00,-0.013574070969834474
188,2019-04-08 12:16:00+05:30,2019-04-12 12:58:00+05:30,BRITANNIA,356.0,2975.04,2979.62,False,1630.479999999974,0.0015394750994944361,4 days 00:42:00,-0.018632289910900015
189,2019-04-15 13:16:00+05:30,2019-04-16 14:22:00+05:30,TATAELXSI,1007.0,975.53,984.65,True,9183.840000000004,0.00934876426147838,1 days 01:06:00,0.009125392499816155
190,2019-04-16 14:16:00+05:30,2019-04-18 10:22:00+05:30,ADANIENT,1583.0,143.46,138.9,True,-7218.480000000003,-0.03178586365537433,1 days 20:06:00,
191,2019-04-16 11:16:00+05:30,2019-04-18 12:51:00+05:30,BRITANNIA,325.0,3018.67,2998.34,True,-6607.249999999976,-0.006734754047312203,2 days 01:35:00,
192,2019-04-18 13:16:00+05:30,2019-04-22 12:36:00+05:30,TATAELXSI,1030.0,960.6,958.01,False,-2667.7000000000326,-0.002696231521965471,3 days 23:20:00,
193,2019-04-22 13:16:00+05:30,2019-04-24 13:16:00+05:30,ADANIENT,7714.0,133.52,136.59,False,23681.97999999995,0.022992810065907678,2 days 00:00:00,0.02318316454046131
194,2019-04-30 14:16:00+05:30,2019-05-02 11:23:00+05:30,TATAELXSI,1130.0,929.13,916.85,True,-13876.399999999969,-0.013216665052253154,1 days 21:07:00,
195,2019-05-02 14:16:00+05:30,2019-05-07 12:39:00+05:30,TATAELXSI,1395.0,877.45,901.99,False,34233.29999999995,0.02796740555017376,4 days 22:23:00,
196,2019-04-26 12:16:00+05:30,2019-05-08 15:02:00+05:30,ADANIENT,11259.0,121.9,129.73,False,88157.96999999983,0.06423297785069716,12 days 02:46:00,
197,2019-04-30 10:16:00+05:30,2019-05-09 13:41:00+05:30,BRITANNIA,513.0,2666.62,2866.57,False,102574.35000000014,0.07498256219483851,9 days 03:25:00,0.029560836446298207
198,2019-05-09 10:16:00+05:30,2019-05-10 13:04:00+05:30,ADANIENT,10155.0,121.42,120.72,False,-7108.500000000029,-0.005765112831494011,1 days 02:48:00,-0.005829284119135782
199,2019-05-13 14:16:00+05:30,2019-05-14 11:16:00+05:30,ADANIENT,10277.0,119.13,118.32,False,-8324.370000000023,-0.0067992948879375655,0 days 21:00:00,-0.006837652513163434
200,2019-05-14 11:16:00+05:30,2019-05-15 11:59:00+05:30,BRITANNIA,444.0,2691.39,2686.67,True,-2095.679999999911,-0.0017537406321639748,1 days 00:43:00,-0.0018472961116376473
201,2019-05-14 13:16:00+05:30,2019-05-15 12:07:00+05:30,ADANIENT,9850.0,122.22,118.71,True,-34573.50000000005,-0.02871870397643598,0 days 22:51:00,-0.03047578452612374
202,2019-05-14 10:16:00+05:30,2019-05-15 12:53:00+05:30,TATAELXSI,1449.0,857.34,829.74,False,-39992.40000000003,-0.03219259570298833,1 days 02:37:00,-0.03525242642725065
203,2019-05-16 11:16:00+05:30,2019-05-16 13:28:00+05:30,ADANIENT,9782.0,117.19,115.5,False,-16531.579999999976,-0.01442102568478537,0 days 02:12:00,-0.014516935895404011
204,2019-05-22 11:16:00+05:30,2019-05-24 14:16:00+05:30,ADANIENT,141.0,154.15,156.85,True,380.6999999999984,0.017515407071034633,2 days 03:00:00,0.07404494540678527
205,2019-05-27 11:16:00+05:30,2019-05-31 14:52:00+05:30,TATAELXSI,1364.0,871.64,873.54,True,2591.599999999969,0.0021797989995869594,4 days 03:36:00,0.0003256435771769875
206,2019-05-31 11:16:00+05:30,2019-06-03 14:21:00+05:30,ADANIENT,7999.0,157.82,153.78,False,-32315.959999999937,-0.025598783424154052,3 days 03:05:00,0.002183980042892142
207,2019-05-16 13:16:00+05:30,2019-06-06 14:53:00+05:30,BRITANNIA,423.0,2730.83,2930.17,True,84320.82000000007,0.0729961220581289,21 days 01:37:00,
208,2019-06-10 13:16:00+05:30,2019-06-11 13:54:00+05:30,BRITANNIA,405.0,2977.87,2997.42,True,7917.750000000074,0.006565095185484989,1 days 00:38:00,
209,2019-06-04 10:16:00+05:30,2019-06-12 10:40:00+05:30,ADANIENT,9173.0,157.09,154.99,False,-19263.29999999995,-0.013368132917435828,8 days 00:24:00,0.006669167304334389
210,2019-06-11 12:16:00+05:30,2019-06-12 13:02:00+05:30,TATAELXSI,1368.0,869.58,856.26,True,-18221.760000000068,-0.015317739598426885,1 days 00:46:00,-0.01593677848656655
211,2019-06-13 13:16:00+05:30,2019-06-14 10:42:00+05:30,TATAELXSI,1336.0,863.06,845.68,False,-23219.679999999993,-0.020137649757838383,0 days 21:26:00,-0.020728890690535816
212,2019-06-17 10:16:00+05:30,2019-06-19 13:37:00+05:30,TATAELXSI,1324.0,871.7,852.82,True,-24997.119999999995,-0.021658827578295282,2 days 03:21:00,-0.02181079454728042
213,2019-06-17 11:16:00+05:30,2019-06-19 14:06:00+05:30,BRITANNIA,404.0,2894.34,2913.51,False,7744.680000000029,0.00662327162669212,2 days 02:50:00,0.00675748343466897
214,2019-06-17 13:16:00+05:30,2019-06-20 12:11:00+05:30,ADANIENT,8418.0,146.19,148.14,False,16415.099999999904,0.01333880566386202,2 days 22:55:00,0.014322704918529047
215,2019-06-20 12:16:00+05:30,2019-06-21 13:00:00+05:30,BRITANNIA,395.0,2862.67,2851.55,False,-4392.399999999957,-0.0038844854628720354,1 days 00:44:00,-0.003939868373378427
216,2019-06-24 13:16:00+05:30,2019-06-25 12:09:00+05:30,BRITANNIA,395.0,2797.18,2790.41,False,-2674.149999999993,-0.0024202947254020057,0 days 22:53:00,-0.0024044142065107565
217,2019-06-26 13:16:00+05:30,2019-06-27 11:54:00+05:30,BRITANNIA,402.0,2753.74,2749.01,False,-1901.4599999998245,-0.0017176639769911333,0 days 22:38:00,-0.0016939048555807044
218,2019-06-27 13:16:00+05:30,2019-07-02 14:17:00+05:30,ADANIENT,141.0,153.96,152.71,True,-176.25,-0.00811899194595999,5 days 01:01:00,0.04733184195302721
219,2019-06-26 12:16:00+05:30,2019-07-04 13:47:00+05:30,TATAELXSI,1272.0,866.85,908.62,True,53131.43999999997,0.0481859606621676,8 days 01:31:00,-0.00015559513758529837
220,2019-07-04 13:16:00+05:30,2019-07-05 12:19:00+05:30,ADANIENT,437.0,158.2,152.94,True,-2298.6199999999963,-0.03324905183312258,0 days 23:03:00,-0.012849887207452103
221,2019-07-03 12:16:00+05:30,2019-07-08 11:00:00+05:30,BRITANNIA,402.0,2829.04,2791.66,True,-15026.760000000044,-0.013212962701128336,4 days 22:44:00,-0.0019809522575096913
222,2019-07-08 13:16:00+05:30,2019-07-09 15:02:00+05:30,ADANIENT,8497.0,141.48,141.09,False,-3313.829999999884,-0.0027565733672602942,1 days 01:46:00,-0.0028861908133197656
223,2019-07-09 12:16:00+05:30,2019-07-10 11:54:00+05:30,BRITANNIA,412.0,2767.5,2759.82,False,-3164.1599999999326,-0.0027750677506774477,0 days 23:38:00,0.33787995866421305
224,2019-07-10 13:16:00+05:30,2019-07-11 11:08:00+05:30,BRITANNIA,408.0,2781.37,2755.18,False,-10685.520000000022,-0.009416222940493374,0 days 21:52:00,-0.0027643055999177083
225,2019-07-16 14:16:00+05:30,2019-07-17 11:29:00+05:30,BRITANNIA,426.0,2772.86,2754.85,False,-7672.260000000093,-0.006495098923133593,0 days 21:13:00,-0.00940357210811132
226,2019-07-18 11:16:00+05:30,2019-07-19 11:46:00+05:30,BRITANNIA,475.0,2825.76,2769.35,True,-26794.750000000146,-0.019962771077515536,1 days 00:30:00,0.03614932103573143
227,2019-07-10 10:16:00+05:30,2019-07-23 14:18:00+05:30,ADANIENT,13468.0,134.4,137.45,False,41077.39999999977,0.022693452380952252,13 days 04:02:00,-0.005918243623555512
228,2019-07-22 12:16:00+05:30,2019-07-25 14:57:00+05:30,BRITANNIA,617.0,2675.2,2718.44,False,26679.080000000147,0.016163277511961813,3 days 02:41:00,-0.01920762306669036
229,2019-07-24 12:16:00+05:30,2019-07-26 12:04:00+05:30,ADANIENT,11830.0,132.91,130.09,False,-33360.59999999992,-0.021217365134301353,1 days 23:48:00,0.018603238666382766
230,2019-07-26 11:16:00+05:30,2019-07-29 11:54:00+05:30,BRITANNIA,558.0,2666.75,2636.98,False,-16611.65999999999,-0.011163401143714252,3 days 00:38:00,-0.02214717251085024
231,2019-07-08 11:16:00+05:30,2019-07-31 14:38:00+05:30,TATAELXSI,3199.0,653.58,774.85,False,387942.7299999999,0.18554729336883008,23 days 03:22:00,
232,2019-08-02 10:16:00+05:30,2019-08-02 11:57:00+05:30,ADANIENT,12218.0,127.62,125.28,False,-28590.120000000043,-0.018335684062059265,0 days 01:41:00,0.026359599565096252
233,2019-08-05 14:16:00+05:30,2019-08-06 11:38:00+05:30,ADANIENT,12043.0,125.68,124.17,False,-18184.930000000062,-0.012014640356460894,0 days 21:22:00,-0.004914410917804843
234,2019-08-01 12:16:00+05:30,2019-08-06 13:18:00+05:30,TATAELXSI,2808.0,621.61,619.02,False,-7272.720000000089,-0.004166599636428036,5 days 01:02:00,
235,2019-07-30 14:16:00+05:30,2019-08-07 13:14:00+05:30,BRITANNIA,724.0,2558.22,2612.59,False,39363.88000000025,0.021253058767424362,7 days 22:58:00,-0.012287104072138356
236,2019-08-09 13:16:00+05:30,2019-08-13 09:31:00+05:30,TATAELXSI,2274.0,631.14,630.54,True,-1364.4000000000517,-0.0009506607091929252,3 days 20:15:00,
237,2019-08-13 14:16:00+05:30,2019-08-19 12:03:00+05:30,TATAELXSI,2660.0,635.53,609.43,False,-69426.00000000006,-0.041068084905511976,5 days 21:47:00,-0.04650591693442774
238,2019-08-21 14:16:00+05:30,2019-08-22 10:53:00+05:30,TATAELXSI,2347.0,630.3,618.03,True,-28797.68999999996,-0.019466920514040906,0 days 20:37:00,0.02029280654761723
239,2019-08-13 11:16:00+05:30,2019-08-22 12:24:00+05:30,BRITANNIA,716.0,2460.62,2502.93,False,30293.959999999963,0.017194853329648603,9 days 01:08:00,-0.019642314767833402
240,2019-08-21 14:16:00+05:30,2019-08-23 12:24:00+05:30,ADANIENT,12010.0,128.99,131.53,False,30505.399999999903,0.019691448949530906,1 days 22:08:00,0.020807108796527224
241,2019-08-27 11:16:00+05:30,2019-08-28 10:18:00+05:30,ADANIENT,217.0,137.1,135.34,True,-381.919999999998,-0.012837345003646907,0 days 23:02:00,0.051589565006229014
242,2019-08-27 12:16:00+05:30,2019-08-29 11:19:00+05:30,TATAELXSI,43.0,659.86,634.04,True,-1110.260000000002,-0.039129512320795395,1 days 23:03:00,-0.00024721285180595294
243,2019-08-29 12:16:00+05:30,2019-08-30 11:02:00+05:30,ADANIENT,11562.0,135.76,131.13,False,-53532.05999999995,-0.03410430170889803,0 days 22:46:00,-0.000718659773895264
244,2019-08-26 12:16:00+05:30,2019-09-04 12:41:00+05:30,BRITANNIA,566.0,2507.86,2648.99,True,79879.5799999998,0.05627507117622182,9 days 00:25:00,-0.035831094450222666
245,2019-09-05 13:16:00+05:30,2019-09-06 12:49:00+05:30,BRITANNIA,534.0,2680.77,2668.64,True,-6477.420000000058,-0.0045248193616013715,0 days 23:33:00,-0.004436977124643065
246,2019-09-06 14:16:00+05:30,2019-09-13 15:12:00+05:30,TATAELXSI,2268.0,629.78,641.79,True,27238.67999999998,0.019070151481469705,7 days 00:56:00,
247,2019-09-16 13:16:00+05:30,2019-09-17 11:17:00+05:30,TATAELXSI,24.0,653.65,654.99,True,32.160000000000764,0.0020500267727377526,0 days 22:01:00,
248,2019-09-09 11:16:00+05:30,2019-09-17 15:14:00+05:30,ADANIENT,10092.0,144.1,143.78,True,-3229.4399999999314,-0.002220680083275456,8 days 03:58:00,2.172438597114052e-05
249,2019-09-18 10:16:00+05:30,2019-09-19 14:37:00+05:30,BRITANNIA,557.0,2624.37,2616.34,False,-4472.709999999858,-0.003059781966719535,1 days 04:21:00,-0.0030213084620224384
250,2019-09-20 10:16:00+05:30,2019-09-20 11:21:00+05:30,BRITANNIA,553.0,2739.2,2624.83,False,-63246.60999999994,-0.04175306658878501,0 days 01:05:00,-0.038819879031835376
251,2019-09-19 14:16:00+05:30,2019-09-20 11:33:00+05:30,ADANIENT,10216.0,147.66,142.44,False,-53327.51999999999,-0.035351483136936195,0 days 21:17:00,
252,2019-09-20 13:16:00+05:30,2019-09-27 11:53:00+05:30,BRITANNIA,468.0,2845.18,3035.98,True,89294.40000000008,0.06706078350051672,6 days 22:37:00,
253,2019-09-20 14:16:00+05:30,2019-09-27 13:27:00+05:30,ADANIENT,3132.0,149.53,150.01,True,1503.3599999999678,0.0032100581823044853,6 days 23:11:00,
254,2019-09-27 12:16:00+05:30,2019-10-01 12:05:00+05:30,TATAELXSI,2054.0,692.18,675.81,True,-33623.98000000001,-0.023649917651477947,3 days 23:49:00,
255,2019-10-01 14:16:00+05:30,2019-10-03 13:52:00+05:30,ADANIENT,9902.0,143.05,142.91,False,-1386.2800000001464,-0.0009786787836421865,1 days 23:36:00,
256,2019-10-03 10:16:00+05:30,2019-10-07 10:21:00+05:30,BRITANNIA,516.0,2939.72,2891.09,False,-25093.07999999982,-0.016542391792415487,4 days 00:05:00,-0.017107232341830918
257,2019-10-04 14:16:00+05:30,2019-10-07 11:41:00+05:30,ADANIENT,10424.0,138.21,140.65,False,25434.559999999976,0.017654294190000707,2 days 21:25:00,
258,2019-10-09 10:16:00+05:30,2019-10-09 14:48:00+05:30,ADANIENT,10328.0,137.47,135.07,False,-24787.20000000006,-0.017458354550083696,0 days 04:32:00,-0.017552683383680004
259,2019-10-09 11:16:00+05:30,2019-10-10 11:30:00+05:30,BRITANNIA,476.0,2994.09,3006.7,True,6002.359999999844,0.004211630244915708,1 days 00:14:00,0.004250481080350444
260,2019-10-11 13:16:00+05:30,2019-10-14 10:30:00+05:30,ADANIENT,10126.0,142.22,136.33,False,-59642.13999999986,-0.04141470960483748,2 days 21:14:00,-0.033372425924920776
261,2019-10-09 11:16:00+05:30,2019-10-14 12:41:00+05:30,TATAELXSI,2433.0,646.3,626.93,False,-47127.210000000014,-0.029970601887668275,5 days 01:25:00,
262,2019-10-14 13:16:00+05:30,2019-10-16 12:18:00+05:30,BRITANNIA,8.0,3110.67,3166.25,True,444.6399999999994,0.017867533360980088,1 days 23:02:00,0.0003291029959741427
263,2019-10-16 13:16:00+05:30,2019-10-18 12:17:00+05:30,TATAELXSI,41.0,670.58,706.73,True,1482.1499999999992,0.05390855677174979,1 days 23:01:00,0.3111258484409055
264,2019-10-18 12:16:00+05:30,2019-10-25 12:17:00+05:30,BRITANNIA,8.0,3245.96,3253.35,True,59.11999999999898,0.0022766762375383163,7 days 00:01:00,0.001042287154172107
265,2019-10-25 14:16:00+05:30,2019-11-05 15:12:00+05:30,TATAELXSI,2069.0,828.09,811.69,True,-33931.599999999955,-0.019804610609957828,11 days 00:56:00,
266,2019-11-04 13:16:00+05:30,2019-11-13 10:24:00+05:30,BRITANNIA,625.0,3282.07,3237.5,False,-27856.250000000102,-0.0135798444274498,8 days 21:08:00,
267,2019-10-14 12:16:00+05:30,2019-11-13 10:29:00+05:30,ADANIENT,9184.0,151.74,197.51,True,420351.6799999998,0.3016343745881111,29 days 22:13:00,-0.016309061195842342
268,2019-11-13 11:16:00+05:30,2019-11-14 12:43:00+05:30,BRITANNIA,501.0,3266.47,3214.68,True,-25946.789999999983,-0.015855036170544953,1 days 01:27:00,-0.016456474992244032
269,2019-11-13 12:16:00+05:30,2019-11-14 13:15:00+05:30,ADANIENT,8425.0,201.54,196.07,False,-46084.74999999999,-0.027141014190731363,1 days 00:59:00,-0.029228761472953634
270,2019-11-13 13:16:00+05:30,2019-11-18 09:16:00+05:30,TATAELXSI,2132.0,794.32,792.95,False,-2920.8400000000097,-0.0017247456944304619,4 days 20:00:00,-0.0018525116369441559
271,2019-11-18 13:16:00+05:30,2019-11-19 10:31:00+05:30,TATAELXSI,1966.0,826.66,788.58,False,-74865.27999999985,-0.04606488762006137,0 days 21:15:00,-0.05033260134570704
272,2019-11-19 11:16:00+05:30,2019-11-20 13:27:00+05:30,TATAELXSI,1818.0,818.61,801.81,True,-30542.400000000125,-0.020522593176237853,1 days 02:11:00,-0.02063573960999701
273,2019-11-20 13:16:00+05:30,2019-11-22 15:02:00+05:30,ADANIENT,7317.0,204.25,201.76,True,-18219.330000000067,-0.012190942472460265,2 days 01:46:00,0.017890199263489018
274,2019-11-22 14:16:00+05:30,2019-11-25 13:39:00+05:30,TATAELXSI,1864.0,787.97,787.81,False,-298.2400000001526,-0.00020305341573928175,2 days 23:23:00,-0.012136438030947102
275,2019-11-19 13:16:00+05:30,2019-11-26 12:08:00+05:30,BRITANNIA,530.0,3071.32,3121.28,False,26478.800000000017,0.016266621517783894,6 days 22:52:00,
276,2019-11-25 11:16:00+05:30,2019-11-26 12:52:00+05:30,ADANIENT,7066.0,208.18,210.9,True,19219.519999999993,0.013065616293592078,1 days 01:36:00,0.012837364101385109
277,2019-11-27 14:16:00+05:30,2019-11-28 10:18:00+05:30,BRITANNIA,9.0,3088.69,3067.63,True,-189.5399999999995,-0.006818424639572099,0 days 20:02:00,-0.0001283352549654328
278,2019-11-27 11:16:00+05:30,2019-11-28 12:04:00+05:30,TATAELXSI,1842.0,796.46,792.85,True,-6649.620000000025,-0.004532556562790365,1 days 00:48:00,-0.004502377746772432
279,2019-11-29 12:16:00+05:30,2019-12-02 10:19:00+05:30,TATAELXSI,37.0,804.54,795.56,True,-332.2600000000007,-0.011161657593158847,2 days 22:03:00,-0.024138830766255
280,2019-11-28 14:16:00+05:30,2019-12-02 12:16:00+05:30,ADANIENT,6846.0,213.91,208.66,True,-35941.5,-0.0245430321163106,3 days 22:00:00,
281,2019-12-05 11:16:00+05:30,2019-12-06 14:45:00+05:30,TATAELXSI,1692.0,843.38,845.98,True,4399.200000000039,0.003082833360999814,1 days 03:29:00,0.003016318128862537
282,2019-12-09 12:16:00+05:30,2019-12-11 11:17:00+05:30,TATAELXSI,1635.0,874.9,838.06,True,-60233.40000000005,-0.042107669447936945,1 days 23:01:00,-0.04307592670769106
283,2019-12-11 14:16:00+05:30,2019-12-12 11:55:00+05:30,BRITANNIA,452.0,3047.66,3038.48,False,-4149.359999999926,-0.003012147024274308,0 days 21:39:00,-0.0029599101789070346
284,2019-12-12 12:16:00+05:30,2019-12-16 15:01:00+05:30,ADANIENT,6634.0,208.73,210.78,True,13599.700000000075,0.009821300244334842,4 days 02:45:00,0.009677651660330328
285,2019-12-13 12:17:00+05:30,2019-12-17 09:37:00+05:30,BRITANNIA,456.0,3064.48,3047.44,False,-7770.239999999983,-0.005560486607842101,3 days 21:20:00,-0.01983904002409222
286,2019-12-17 11:16:00+05:30,2019-12-18 11:16:00+05:30,ADANIENT,121.0,211.63,206.95,True,-566.2800000000009,-0.022114067003732966,1 days 00:00:00,
287,2019-12-19 11:16:00+05:30,2019-12-23 13:18:00+05:30,BRITANNIA,9.0,3106.11,3091.55,True,-131.0399999999995,-0.004687535212854646,4 days 02:02:00,-0.0004012301329866611
288,2019-12-12 14:16:00+05:30,2019-12-24 10:25:00+05:30,TATAELXSI,1619.0,860.36,843.14,True,-27879.180000000044,-0.020014877493142437,11 days 20:09:00,-9.399736715555208e-05
289,2019-12-26 13:16:00+05:30,2019-12-27 13:38:00+05:30,TATAELXSI,1687.0,822.35,826.08,False,6292.510000000031,0.0045357816015078965,1 days 00:22:00,0.004567404512726421
290,2019-12-30 14:16:00+05:30,2019-12-31 12:14:00+05:30,ADANIENT,6502.0,208.39,209.08,False,4486.38000000017,0.003311099380968503,0 days 21:58:00,0.003245795202750727
291,2020-01-02 12:16:00+05:30,2020-01-03 10:36:00+05:30,BRITANNIA,133.0,3058.35,3037.35,True,-2793.0,-0.0068664475942910395,0 days 22:20:00,-0.0020460896903745436
